transaction_id,customer_id,transaction_date,transaction_time,transaction_type,category,amount,currency,merchant_name,merchant_category_code,channel,location,is_international,is_recurring,status
TXN1002296,SAN100472,2025-02-09,08:13:16,Debit,Dining,72.08,GBP,Wagamama,6122,In-Store,Leicester,False,False,Completed
TXN1002297,SAN100242,2025-10-05,19:02:54,Debit,Entertainment,111.04,GBP,Netflix,7811,Mobile App,Newcastle,False,False,Completed
TXN1002298,SAN100431,2025-11-28,16:59:22,Debit,Entertainment,169.94,GBP,Odeon,6201,Mobile App,Belfast,False,False,Completed
TXN1002299,SAN100382,2025-04-07,09:44:49,Debit,Entertainment,153.4,GBP,Amazon Prime,2663,In-Store,Southampton,True,False,Completed
TXN1002300,SAN100499,2025-04-18,13:08:02,Debit,Transfer Out,334.4,GBP,Barker Ltd,7426,In-Store,London,False,False,Completed
TXN1002301,SAN100119,2025-07-27,19:25:34,Debit,Utilities,122.68,GBP,BT,4940,Online,Sheffield,False,False,Completed
TXN1002302,SAN100223,2025-09-20,15:22:22,Credit,Transfer In,2723.32,GBP,Edwards PLC,1971,ATM,Cardiff,True,False,Completed
TXN1002303,SAN100302,2025-07-06,06:56:08,Debit,Travel,32.85,GBP,Marsh PLC,3048,Mobile App,Leicester,False,False,Completed
TXN1002304,SAN100487,2025-05-30,21:57:09,Debit,Transfer Out,123.35,GBP,Russell and Sons,4754,Direct Debit,Stoke-on-Trent,False,True,Completed
TXN1002305,SAN100435,2025-11-19,07:59:39,Debit,Direct Debit,22.64,GBP,Sanders and Sons,5780,In-Store,Manchester,False,False,Completed
TXN1002306,SAN100152,2025-05-04,09:03:58,Debit,Shopping,14.01,GBP,Parry-Powell,3371,Direct Debit,Liverpool,False,False,Completed
TXN1002307,SAN100067,2025-04-21,01:20:57,Debit,Education,75.55,GBP,Kelly Inc,7079,Mobile App,Nottingham,False,False,Completed
TXN1002308,SAN100367,2025-03-05,07:50:45,Debit,Shopping,62.1,GBP,Gregory and Sons,1397,ATM,Bristol,False,True,Completed
TXN1002309,SAN100103,2024-12-10,00:18:24,Credit,Salary,1846.2,GBP,Begum-Oliver,8141,Direct Debit,Belfast,False,False,Completed
TXN1002310,SAN100351,2025-04-11,17:32:25,Credit,Salary,4350.89,GBP,Jones PLC,8926,Mobile App,Leeds,False,True,Completed
TXN1002311,SAN100075,2025-05-30,07:03:01,Credit,Salary,3130.46,GBP,Thompson PLC,8662,Direct Debit,Glasgow,False,False,Completed
TXN1002312,SAN100032,2024-12-23,02:35:19,Debit,Direct Debit,93.12,GBP,"Atkinson, Cunningham and Pickering",3649,Direct Debit,Leeds,False,True,Completed
TXN1002313,SAN100380,2025-07-04,07:42:48,Debit,Groceries,147.58,GBP,Morrisons,4745,Direct Debit,Glasgow,False,False,Completed
TXN1002314,SAN100290,2025-04-30,04:07:53,Debit,Direct Debit,19.73,GBP,Clarke LLC,6279,Mobile App,Newcastle,False,False,Completed
TXN1002315,SAN100395,2025-06-12,12:06:37,Debit,Groceries,75.0,GBP,Waitrose,9418,Mobile App,Coventry,True,False,Completed
TXN1002316,SAN100304,2025-11-10,16:04:11,Credit,Transfer In,3284.38,GBP,Ward LLC,2326,ATM,Newcastle,False,False,Completed
TXN1002317,SAN100414,2025-11-13,12:04:21,Debit,Entertainment,6.15,GBP,Odeon,7181,Direct Debit,Sheffield,False,False,Completed
TXN1002318,SAN100109,2025-01-27,13:06:06,Credit,Transfer In,4730.59,GBP,"Mistry, Bailey and Harrison",6672,Online,Liverpool,False,False,Completed
TXN1002319,SAN100203,2025-10-12,22:35:55,Debit,Groceries,51.36,GBP,Lidl,1778,ATM,London,False,False,Completed
TXN1002320,SAN100208,2024-12-12,11:19:59,Credit,Salary,3603.98,GBP,Harvey PLC,6701,ATM,Birmingham,False,False,Completed
TXN1002321,SAN100217,2025-04-12,05:29:31,Debit,Travel,103.47,GBP,Andrews-Armstrong,1731,Online,Sheffield,False,False,Completed
TXN1002322,SAN100036,2025-09-07,03:39:29,Debit,Groceries,174.91,GBP,ASDA,2640,In-Store,Sheffield,False,True,Completed
TXN1002323,SAN100081,2025-05-14,10:58:10,Debit,Entertainment,5.57,GBP,Spotify,9772,Direct Debit,Liverpool,False,False,Completed
TXN1002324,SAN100281,2025-05-04,03:10:13,Credit,Transfer In,1386.44,GBP,Johnson-Middleton,2258,Mobile App,Bradford,False,False,Completed
TXN1002325,SAN100212,2025-07-04,01:40:13,Debit,ATM Withdrawal,24.34,GBP,Patel-Field,9805,Direct Debit,Birmingham,False,False,Failed
TXN1002326,SAN100377,2025-02-01,14:44:22,Debit,Healthcare,122.05,GBP,Smith Inc,8632,Direct Debit,Edinburgh,False,False,Completed
TXN1002327,SAN100021,2025-01-19,14:38:41,Debit,Groceries,73.95,GBP,Tesco,5210,Online,Manchester,False,False,Completed
TXN1002328,SAN100222,2025-09-22,08:46:26,Debit,Transport,57.45,GBP,Uber,1451,Direct Debit,Cardiff,False,False,Completed
TXN1002329,SAN100190,2025-05-18,04:57:51,Debit,Utilities,154.13,GBP,Sky,2318,Direct Debit,Bristol,False,False,Completed
TXN1002330,SAN100186,2024-12-01,15:33:44,Debit,Healthcare,123.07,GBP,Duffy Inc,3322,Direct Debit,Nottingham,False,False,Completed
TXN1002331,SAN100095,2025-09-17,16:22:54,Debit,Education,88.42,GBP,"Blake, Martin and Forster",2282,In-Store,Leicester,False,False,Completed
TXN1002332,SAN100386,2025-08-26,13:40:41,Credit,Salary,2754.62,GBP,Naylor-Spencer,7803,In-Store,Southampton,False,False,Completed
TXN1002333,SAN100379,2025-04-25,04:04:54,Debit,Healthcare,154.16,GBP,Jones Group,7253,Mobile App,Stoke-on-Trent,False,True,Completed
TXN1002334,SAN100106,2025-06-07,02:44:05,Debit,Education,24.2,GBP,"Brown, Gibson and Wood",9920,Direct Debit,Coventry,False,False,Completed
TXN1002335,SAN100373,2025-04-13,08:16:30,Debit,Entertainment,47.4,GBP,Odeon,5729,Mobile App,Birmingham,False,False,Completed
TXN1002336,SAN100090,2025-01-08,20:34:23,Debit,Education,87.73,GBP,"Holland, Peters and Simpson",4578,Online,Edinburgh,False,True,Completed
TXN1002337,SAN100213,2025-08-14,18:00:15,Debit,Transfer Out,66.45,GBP,Short-Buckley,5885,In-Store,Leeds,False,False,Completed
TXN1002338,SAN100307,2025-04-28,19:14:24,Debit,Healthcare,198.12,GBP,Smith Group,7905,In-Store,Southampton,False,True,Completed
TXN1002339,SAN100160,2025-08-17,18:52:24,Debit,Healthcare,110.04,GBP,Hooper-Parker,7348,Direct Debit,Bradford,False,False,Completed
TXN1002340,SAN100282,2025-10-14,07:40:12,Debit,Travel,156.98,GBP,Morgan-Watson,4790,Online,London,False,False,Completed
TXN1002341,SAN100471,2025-05-29,06:18:35,Credit,Salary,1525.27,GBP,Roberts and Sons,4719,Online,Belfast,False,True,Pending
TXN1002342,SAN100399,2025-01-11,08:10:48,Credit,Transfer In,4945.24,GBP,Jennings PLC,2861,In-Store,Coventry,False,False,Completed
TXN1002343,SAN100143,2025-05-08,11:29:12,Debit,Utilities,13.52,GBP,Thames Water,1817,Mobile App,Glasgow,False,True,Completed
TXN1002344,SAN100065,2025-04-07,00:37:12,Debit,Travel,35.59,GBP,"Davies, Williams and Campbell",8861,Online,Bradford,False,True,Completed
TXN1002345,SAN100356,2025-07-06,06:33:49,Debit,Subscriptions,155.67,GBP,Holland-O'Neill,7561,Online,Coventry,False,False,Completed
TXN1002346,SAN100404,2024-12-02,15:31:14,Debit,ATM Withdrawal,369.05,GBP,Watkins and Sons,5129,Direct Debit,Coventry,False,False,Completed
TXN1002347,SAN100307,2025-07-10,05:12:11,Debit,Groceries,66.57,GBP,Lidl,3208,Online,Coventry,False,False,Completed
TXN1002348,SAN100404,2025-01-26,19:27:27,Debit,Shopping,197.63,GBP,Woodward-Bull,6831,Direct Debit,Leeds,False,False,Completed
TXN1002349,SAN100481,2025-10-21,09:41:49,Debit,Direct Debit,193.74,GBP,West-Ferguson,8088,Online,Coventry,False,False,Completed
TXN1002350,SAN100443,2025-07-02,06:04:41,Credit,Transfer In,1910.22,GBP,"Smith, Khan and Davis",4985,Online,Southampton,False,True,Completed
TXN1002351,SAN100489,2024-12-07,13:54:55,Debit,Shopping,167.4,GBP,Robinson Group,8350,In-Store,Southampton,False,False,Completed
TXN1002352,SAN100111,2025-05-01,01:42:31,Debit,Education,183.2,GBP,Kemp LLC,9308,Online,Birmingham,False,False,Completed
TXN1002353,SAN100353,2025-07-17,11:19:36,Credit,Transfer In,3154.9,GBP,Mitchell Inc,1877,Mobile App,Bradford,False,True,Completed
TXN1002354,SAN100390,2024-12-19,02:44:06,Debit,Transport,130.39,GBP,TfL,9185,Online,Southampton,False,False,Completed
TXN1002355,SAN100356,2025-07-03,11:34:38,Debit,Entertainment,27.41,GBP,Spotify,4186,Mobile App,Leeds,False,False,Completed
TXN1002356,SAN100440,2025-07-31,23:07:37,Debit,Travel,69.24,GBP,Johnston Inc,1600,Online,Edinburgh,False,False,Completed
TXN1002357,SAN100344,2024-12-07,19:45:40,Debit,Entertainment,122.27,GBP,Odeon,5847,ATM,Bradford,False,False,Completed
TXN1002358,SAN100215,2025-07-27,18:57:36,Debit,Direct Debit,193.7,GBP,"Smith, Read and Fisher",4840,Direct Debit,Stoke-on-Trent,False,True,Completed
TXN1002359,SAN100142,2025-09-26,04:24:38,Credit,Transfer In,1480.22,GBP,"Reed, Taylor and Yates",3525,In-Store,Cardiff,False,False,Completed
TXN1002360,SAN100414,2025-03-09,01:11:55,Debit,Dining,18.6,GBP,Starbucks,4018,ATM,Stoke-on-Trent,False,True,Completed
TXN1002361,SAN100462,2024-12-01,18:08:44,Debit,ATM Withdrawal,141.95,GBP,King Ltd,9086,Mobile App,Liverpool,False,True,Completed
TXN1002362,SAN100093,2024-12-24,15:54:46,Credit,Transfer In,1345.41,GBP,Thomas PLC,1611,Online,Stoke-on-Trent,False,False,Completed
TXN1002363,SAN100132,2025-07-10,21:43:51,Debit,Utilities,165.84,GBP,Virgin Media,5123,ATM,Sheffield,False,False,Completed
TXN1002364,SAN100308,2024-12-14,11:38:54,Debit,Transport,6.69,GBP,Shell,7552,Direct Debit,Cardiff,False,False,Completed
TXN1002365,SAN100219,2025-07-03,21:29:23,Credit,Transfer In,3477.21,GBP,"Burke, Fuller and Murray",6936,Direct Debit,Stoke-on-Trent,False,False,Completed
TXN1002366,SAN100016,2025-04-23,20:12:29,Debit,Travel,197.13,GBP,"Hill, Hughes and Wilson",3880,Online,Leicester,False,False,Completed
TXN1002367,SAN100333,2024-12-24,10:07:44,Debit,Transfer Out,464.35,GBP,Wright-Richardson,7857,Mobile App,Bradford,False,False,Completed
TXN1002368,SAN100318,2025-09-23,16:06:59,Debit,Education,42.46,GBP,Gibbs-Banks,8025,Mobile App,London,False,True,Completed
TXN1002369,SAN100115,2025-01-06,21:43:50,Credit,Transfer In,1821.8,GBP,Nolan-Bray,1183,In-Store,Edinburgh,False,True,Completed
TXN1002370,SAN100435,2025-05-26,16:18:08,Debit,Dining,23.34,GBP,Starbucks,9605,In-Store,Manchester,False,False,Completed
TXN1002371,SAN100120,2025-11-13,08:50:52,Debit,Healthcare,65.97,GBP,Jones-Phillips,1236,Online,Stoke-on-Trent,False,False,Completed
TXN1002372,SAN100086,2025-02-23,19:32:57,Debit,Dining,153.35,GBP,Starbucks,5435,In-Store,London,False,False,Completed
TXN1002373,SAN100386,2025-02-02,05:44:46,Debit,Shopping,6.43,GBP,Williams-Kelly,6040,Mobile App,Southampton,False,False,Completed
TXN1002374,SAN100342,2025-08-09,02:54:50,Credit,Transfer In,2816.39,GBP,"Davies, Wright and Jackson",2067,ATM,Southampton,False,True,Completed
TXN1002375,SAN100145,2025-10-29,13:21:24,Debit,Utilities,65.24,GBP,Thames Water,4152,Direct Debit,Stoke-on-Trent,False,True,Completed
TXN1002376,SAN100019,2025-11-29,02:39:26,Debit,Shopping,65.65,GBP,Gough-Rice,3199,ATM,Cardiff,False,False,Completed
TXN1002377,SAN100260,2025-09-26,21:55:10,Debit,Direct Debit,165.81,GBP,O'Brien-Crawford,7316,Online,Birmingham,True,True,Completed
TXN1002378,SAN100315,2025-11-26,07:51:04,Debit,Dining,40.34,GBP,Starbucks,3874,Online,Liverpool,False,False,Completed
TXN1002379,SAN100298,2025-07-29,16:41:03,Credit,Salary,4714.44,GBP,Stevens Inc,7937,Direct Debit,Liverpool,False,False,Completed
TXN1002380,SAN100275,2025-06-06,20:31:34,Debit,Healthcare,23.19,GBP,"Watts, Whitehouse and Craig",5096,Online,Birmingham,False,False,Completed
TXN1002381,SAN100311,2025-10-03,15:50:05,Credit,Salary,573.09,GBP,"King, Day and Roberts",4776,ATM,Glasgow,False,False,Completed
TXN1002382,SAN100001,2025-07-17,19:29:44,Debit,Healthcare,87.8,GBP,Baker PLC,3911,Direct Debit,Newcastle,False,True,Completed
TXN1002383,SAN100345,2025-11-10,03:28:09,Debit,Travel,110.07,GBP,Smith Ltd,4769,In-Store,Bristol,False,False,Completed
TXN1002384,SAN100377,2025-08-13,20:13:04,Debit,Travel,79.34,GBP,"Bradshaw, Wright and Young",5168,Online,Bradford,False,False,Completed
TXN1002385,SAN100089,2025-09-11,09:31:17,Debit,Dining,53.57,GBP,Starbucks,3893,Mobile App,Glasgow,False,False,Completed
TXN1002386,SAN100104,2025-05-13,09:37:15,Debit,Shopping,165.13,GBP,Bartlett Inc,1355,Direct Debit,Belfast,False,False,Completed
TXN1002387,SAN100462,2025-11-21,22:25:23,Debit,Direct Debit,107.0,GBP,Elliott PLC,7114,Direct Debit,Bristol,False,False,Completed
TXN1002388,SAN100443,2025-06-02,12:04:49,Debit,Groceries,53.5,GBP,Morrisons,7913,ATM,Cardiff,False,False,Completed
TXN1002389,SAN100240,2025-07-03,03:58:57,Debit,Healthcare,68.99,GBP,Murray-Buckley,5237,Mobile App,Leeds,False,False,Completed
TXN1002390,SAN100390,2025-09-24,06:36:11,Debit,Subscriptions,160.64,GBP,Coates Group,6574,ATM,Glasgow,False,False,Completed
TXN1002391,SAN100140,2025-10-23,01:21:31,Debit,Dining,149.22,GBP,Starbucks,7585,Mobile App,Bradford,False,False,Completed
TXN1002392,SAN100312,2025-03-21,15:57:30,Debit,Subscriptions,55.35,GBP,Walsh Inc,1268,Mobile App,Leeds,False,False,Completed
TXN1002393,SAN100446,2025-05-14,09:22:21,Debit,ATM Withdrawal,435.94,GBP,Bishop-Rahman,8098,Direct Debit,Manchester,False,False,Completed
TXN1002394,SAN100042,2025-02-23,18:08:18,Debit,Utilities,10.13,GBP,EDF Energy,9578,ATM,Leicester,False,False,Completed
TXN1002395,SAN100214,2025-11-24,10:23:21,Debit,Healthcare,146.94,GBP,"Patel, Begum and Powell",1000,ATM,Birmingham,False,False,Completed
TXN1002396,SAN100351,2024-12-23,04:18:19,Debit,Utilities,79.95,GBP,Virgin Media,5792,ATM,Liverpool,False,False,Pending
TXN1002397,SAN100188,2024-12-10,00:43:19,Debit,Subscriptions,178.08,GBP,"Parker, Jones and Jones",8126,Direct Debit,Bradford,False,False,Failed
TXN1002398,SAN100142,2025-01-03,20:30:12,Debit,Shopping,153.1,GBP,Gray Group,1272,ATM,Southampton,False,False,Completed
TXN1002399,SAN100117,2025-06-24,07:48:25,Debit,Education,71.92,GBP,Wright-Green,1746,In-Store,Bristol,False,False,Completed
TXN1002400,SAN100241,2025-07-25,04:18:31,Debit,ATM Withdrawal,357.44,GBP,McDonald PLC,3749,ATM,Leicester,False,False,Completed
TXN1002401,SAN100169,2025-10-21,21:33:16,Debit,Groceries,196.17,GBP,Aldi,4943,Direct Debit,Cardiff,False,False,Completed
TXN1002402,SAN100088,2025-08-03,19:29:49,Debit,Transfer Out,200.67,GBP,"Dixon, O'Brien and Davies",5929,Direct Debit,Birmingham,False,False,Completed
TXN1002403,SAN100331,2025-06-22,23:02:21,Debit,Dining,116.73,GBP,Pret,7671,Direct Debit,Manchester,False,True,Completed
TXN1002404,SAN100113,2025-06-02,21:10:02,Debit,Groceries,145.42,GBP,Tesco,1356,Online,Glasgow,False,False,Completed
TXN1002405,SAN100043,2025-05-18,19:05:50,Debit,Transfer Out,312.99,GBP,Whitehead-Watkins,4414,Online,Edinburgh,False,False,Completed
TXN1002406,SAN100464,2025-11-05,05:12:13,Debit,ATM Withdrawal,453.78,GBP,King-Parker,9023,Mobile App,Belfast,False,False,Completed
TXN1002407,SAN100110,2024-12-16,09:31:42,Debit,Healthcare,68.87,GBP,Wilson-Hardy,3403,Online,Newcastle,False,False,Completed
TXN1002408,SAN100144,2025-10-26,21:51:22,Debit,Transport,127.63,GBP,Uber,7602,Direct Debit,Nottingham,False,False,Completed
TXN1002409,SAN100275,2025-01-01,22:25:12,Debit,Utilities,136.48,GBP,EDF Energy,4214,In-Store,Belfast,False,False,Completed
TXN1002410,SAN100431,2025-06-30,17:31:25,Credit,Transfer In,4559.79,GBP,Evans Inc,8348,In-Store,Leeds,False,False,Completed
TXN1002411,SAN100236,2025-05-30,02:39:20,Debit,Education,177.8,GBP,"Graham, Williamson and Abbott",3835,Mobile App,Glasgow,False,False,Completed
TXN1002412,SAN100160,2025-10-22,21:50:50,Credit,Transfer In,685.13,GBP,"Fisher, Wilson and Wood",9001,Mobile App,Bristol,False,False,Completed
TXN1002413,SAN100313,2025-04-08,21:22:48,Debit,Dining,138.41,GBP,Pret,4922,ATM,Bradford,False,True,Completed
TXN1002414,SAN100097,2025-09-11,00:41:02,Debit,Education,151.23,GBP,Jackson-Taylor,5157,Online,Sheffield,False,False,Completed
TXN1002415,SAN100144,2025-07-29,01:52:06,Debit,Groceries,56.7,GBP,Sainsbury's,1369,Mobile App,Southampton,False,True,Completed
TXN1002416,SAN100179,2025-07-22,16:57:08,Debit,Transport,63.12,GBP,TfL,6195,Mobile App,Newcastle,False,False,Completed
TXN1002417,SAN100029,2025-02-04,23:42:53,Debit,Transfer Out,35.51,GBP,"Thomas, Butler and Oliver",1762,Direct Debit,Bristol,False,False,Completed
TXN1002418,SAN100182,2025-07-22,03:36:37,Credit,Transfer In,2778.08,GBP,"Patel, Kaur and Atkinson",4967,ATM,Bristol,False,False,Pending
TXN1002419,SAN100170,2025-11-07,04:00:01,Credit,Salary,3457.51,GBP,Payne-Price,6987,In-Store,Cardiff,False,False,Completed
TXN1002420,SAN100066,2025-03-24,16:29:44,Debit,Healthcare,88.82,GBP,Williams and Sons,1522,Online,Manchester,False,True,Failed
TXN1002421,SAN100377,2025-06-23,09:03:50,Debit,Utilities,18.68,GBP,Virgin Media,5022,ATM,Belfast,False,True,Completed
TXN1002422,SAN100391,2025-01-06,23:04:55,Debit,Subscriptions,102.86,GBP,Walsh LLC,7538,ATM,Birmingham,False,True,Completed
TXN1002423,SAN100257,2025-06-30,08:57:40,Debit,Transport,151.03,GBP,Shell,5533,Mobile App,Southampton,False,False,Completed
TXN1002424,SAN100217,2025-02-27,09:55:30,Debit,Direct Debit,23.14,GBP,"Rowley, Freeman and Harvey",7690,Direct Debit,Coventry,False,False,Completed
TXN1002425,SAN100298,2025-06-02,02:17:50,Debit,Healthcare,82.98,GBP,"Hunt, Marsh and Phillips",7281,Direct Debit,Glasgow,False,True,Completed
TXN1002426,SAN100068,2025-04-25,17:09:17,Debit,Shopping,83.8,GBP,"Knight, Flynn and Shaw",7142,Online,Bradford,False,True,Completed
TXN1002427,SAN100359,2025-01-19,19:54:12,Debit,Transport,139.87,GBP,TfL,3956,Direct Debit,Liverpool,False,False,Completed
TXN1002428,SAN100161,2025-03-05,00:36:43,Debit,Dining,168.44,GBP,Pret,4964,Direct Debit,Stoke-on-Trent,False,False,Completed
TXN1002429,SAN100028,2025-05-24,16:42:51,Debit,Shopping,18.11,GBP,"Williams, Allen and Field",2445,Direct Debit,Nottingham,False,False,Completed
TXN1002430,SAN100444,2025-07-16,03:47:58,Debit,Transport,46.58,GBP,BP,2479,ATM,Leicester,False,False,Completed
TXN1002431,SAN100233,2024-12-23,19:09:34,Debit,Dining,173.63,GBP,Pizza Express,1043,In-Store,Cardiff,False,False,Completed
TXN1002432,SAN100459,2025-03-20,03:02:10,Credit,Transfer In,4431.93,GBP,Watkins Inc,3727,In-Store,Bradford,False,False,Completed
TXN1002433,SAN100042,2025-07-02,17:54:43,Debit,Travel,183.58,GBP,"Smith, Adams and Scott",7656,Mobile App,Edinburgh,False,False,Completed
TXN1002434,SAN100048,2025-07-22,07:29:29,Debit,Transport,22.58,GBP,National Rail,7004,Online,Bradford,False,True,Completed
TXN1002435,SAN100191,2025-01-29,05:48:39,Debit,Transport,57.17,GBP,Shell,6214,Direct Debit,Birmingham,False,False,Completed
TXN1002436,SAN100397,2025-09-26,06:10:18,Debit,Travel,76.11,GBP,Edwards Inc,3749,Online,Coventry,False,False,Completed
TXN1002437,SAN100413,2025-02-23,13:51:17,Debit,Subscriptions,16.29,GBP,Peters-Lawrence,9560,ATM,Birmingham,False,False,Completed
TXN1002438,SAN100192,2025-04-04,09:30:05,Debit,Shopping,75.4,GBP,Thomas LLC,9500,Online,Nottingham,False,False,Completed
TXN1002439,SAN100275,2025-03-27,21:48:04,Debit,Transport,188.78,GBP,TfL,4610,ATM,Stoke-on-Trent,False,False,Completed
TXN1002440,SAN100366,2025-06-05,04:51:34,Debit,Transfer Out,39.71,GBP,Ross-Burke,1909,In-Store,Stoke-on-Trent,False,False,Completed
TXN1002441,SAN100132,2024-12-08,15:45:45,Debit,Entertainment,142.2,GBP,Spotify,6107,In-Store,Leeds,False,False,Completed
TXN1002442,SAN100381,2025-01-30,02:12:31,Debit,ATM Withdrawal,136.24,GBP,Banks-Hughes,1852,Direct Debit,Leeds,False,False,Completed
TXN1002443,SAN100463,2025-03-06,08:35:58,Debit,Transport,62.56,GBP,TfL,5845,Mobile App,Birmingham,False,True,Completed
TXN1002444,SAN100182,2025-07-13,14:49:41,Debit,Shopping,43.18,GBP,Stephens-Higgins,1884,Online,Cardiff,False,True,Completed
TXN1002445,SAN100151,2025-02-09,04:40:14,Debit,Groceries,92.71,GBP,Waitrose,2440,Online,Manchester,False,False,Completed
TXN1002446,SAN100314,2025-03-16,04:52:40,Debit,Travel,64.1,GBP,Greenwood Group,6125,ATM,Leicester,False,False,Completed
TXN1002447,SAN100383,2025-04-26,10:06:01,Debit,Transfer Out,166.6,GBP,Jones Ltd,5973,Online,Stoke-on-Trent,False,True,Completed
TXN1002448,SAN100072,2025-05-26,10:01:51,Debit,Healthcare,188.06,GBP,"Collins, Lewis and Harrison",5372,ATM,Glasgow,False,False,Completed
TXN1002449,SAN100316,2025-07-05,16:25:53,Debit,Direct Debit,148.08,GBP,"Mitchell, Yates and Kaur",2687,Online,Southampton,False,False,Completed
TXN1002450,SAN100328,2025-11-14,18:50:17,Debit,Healthcare,139.55,GBP,"Harper, Matthews and Lee",2528,Online,Manchester,False,False,Completed
TXN1002451,SAN100372,2025-01-22,17:59:53,Debit,Travel,129.11,GBP,Hooper-Dixon,3622,ATM,Glasgow,False,True,Completed
TXN1002452,SAN100213,2025-06-07,08:47:40,Debit,ATM Withdrawal,261.66,GBP,Greenwood LLC,3063,In-Store,Birmingham,False,False,Completed
TXN1002453,SAN100205,2025-07-15,21:44:27,Debit,Entertainment,131.82,GBP,Disney+,7249,In-Store,London,False,False,Completed
TXN1002454,SAN100409,2025-11-01,03:58:19,Debit,Direct Debit,143.14,GBP,"Patel, Pritchard and Oliver",1063,Online,Belfast,False,True,Completed
TXN1002455,SAN100324,2025-07-30,17:36:54,Debit,Direct Debit,187.71,GBP,"Nelson, Smith and Simpson",6762,Mobile App,Glasgow,False,False,Completed
TXN1002456,SAN100360,2025-04-24,03:27:24,Debit,Transport,35.79,GBP,TfL,1763,Mobile App,Bristol,False,False,Completed
TXN1002457,SAN100130,2025-07-14,10:40:33,Debit,Transfer Out,111.86,GBP,Webster-O'Sullivan,8587,Online,Glasgow,False,True,Completed
TXN1002458,SAN100461,2025-06-25,17:01:52,Credit,Transfer In,4151.31,GBP,"Lawrence, Green and Cook",6426,Direct Debit,London,False,True,Completed
