complaint_id,customer_id,customer_age,customer_gender,customer_segment,customer_city,complaint_date,complaint_time,category,severity,description,channel,status,resolution_date,resolution_days,compensation_amount,satisfaction_score,escalated,product_involved,branch_code
CMP100636,SAN100055,18,Male,Premium,Sheffield,2024-12-31,09:32:42,Interest Rate Disputes,High,Variable rate increased unexpectedly,Phone,Resolved,2025-01-11,11.0,0.0,1.0,False,eSaver,BR215
CMP100637,SAN100262,33,Male,Standard Plus,Belfast,2024-08-03,00:53:04,Online Banking,Low,Transfer limit too restrictive,Phone,Resolved,2024-08-15,12.0,198.63,4.0,False,Stocks & Shares ISA,BR605
CMP100638,SAN100230,74,Female,Premium,Nottingham,2024-09-11,00:18:05,Interest Rate Disputes,Medium,Savings rate lower than advertised,Mobile App,Closed,2024-09-26,15.0,0.0,5.0,False,Everyday Current Account,
CMP100639,SAN100072,48,Male,Premium,Liverpool,2025-01-21,08:52:22,Interest Rate Disputes,Low,Savings rate lower than advertised,Email,Resolved,2025-02-12,22.0,0.0,2.0,False,Help to Buy ISA,
CMP100640,SAN100463,36,Female,Premium,Coventry,2024-07-13,23:25:48,Loan/Mortgage Issues,Low,Mortgage application delayed,Social Media,Closed,2024-07-17,4.0,0.0,2.0,False,Business Current Account,
CMP100641,SAN100181,43,Other,Premium,Bristol,2025-01-27,14:44:49,Interest Rate Disputes,Low,Promotional rate not applied,Phone,Resolved,2025-02-20,24.0,146.56,3.0,False,Stocks & Shares ISA,BR192
CMP100642,SAN100387,54,Female,Premium,London,2025-07-08,05:42:56,Branch Service,Medium,Long queues at branch,Phone,Closed,2025-07-17,9.0,0.0,5.0,False,Credit Card,
CMP100643,SAN100146,36,Female,Premium,Coventry,2025-08-19,03:17:34,Transaction Disputes,Medium,Incorrect amount debited,Email,Closed,2025-08-20,1.0,0.0,5.0,False,Stocks & Shares ISA,
CMP100644,SAN100267,35,Female,Premium,Birmingham,2025-06-12,21:45:13,Interest Rate Disputes,Critical,Interest calculation incorrect,Email,Closed,2025-06-13,1.0,64.12,2.0,True,Select Current Account,
CMP100645,SAN100071,20,Male,Standard,Leeds,2025-06-06,03:12:29,Loan/Mortgage Issues,Low,Payment not reflected on account,Mobile App,Resolved,2025-06-11,5.0,0.0,5.0,False,Business Current Account,
CMP100646,SAN100174,34,Other,Premium,Stoke-on-Trent,2025-03-02,04:07:18,Card Problems,Critical,Card blocked while travelling,Online Chat,Closed,2025-03-23,21.0,0.0,3.0,False,Mortgage,
CMP100647,SAN100132,41,Male,Premium,Cardiff,2025-07-16,20:19:31,Transaction Disputes,Medium,Refund not received after 30 days,Email,Closed,2025-08-02,17.0,0.0,3.0,False,Everyday Saver,
CMP100648,SAN100176,57,Male,Premium,Sheffield,2025-09-07,14:48:57,Payment Delays,Medium,Direct debit not processed,Social Media,Closed,2025-09-28,21.0,0.0,3.0,False,Select Current Account,BR322
CMP100649,SAN100090,54,Male,Premium,Southampton,2024-10-10,19:53:45,Mobile App Issues,Low,Fingerprint login not working,Social Media,Resolved,2024-10-20,10.0,0.0,5.0,False,eSaver,
CMP100650,SAN100191,18,Other,Premium,Sheffield,2024-12-12,04:09:02,Online Banking,Low,Website down during payment,Online Chat,Resolved,2024-12-20,8.0,0.0,5.0,False,Stocks & Shares ISA,
CMP100651,SAN100472,72,Male,Premium,Manchester,2024-07-29,11:23:27,Interest Rate Disputes,Medium,Savings rate lower than advertised,Social Media,Closed,2024-07-31,2.0,0.0,3.0,False,Credit Card,
CMP100652,SAN100466,23,Other,Standard,Newcastle,2025-07-12,12:31:48,Card Problems,High,Card declined despite sufficient funds,Phone,Closed,2025-07-17,5.0,0.0,4.0,True,Select Current Account,
CMP100653,SAN100099,45,Other,Premium,Birmingham,2025-07-24,23:11:52,Transaction Disputes,Low,Refund not received after 30 days,Online Chat,Closed,2025-07-31,7.0,0.0,4.0,False,Select Current Account,
CMP100654,SAN100128,64,Male,Premium,Stoke-on-Trent,2024-12-27,03:00:31,Card Problems,Low,New card not received after 2 weeks,Phone,Resolved,2024-12-28,1.0,0.0,3.0,False,Cash ISA,BR845
CMP100655,SAN100026,34,Male,Standard Plus,Leeds,2025-07-31,05:39:10,Account Access Issues,Medium,Unable to log into online banking for 3 days,Online Chat,Resolved,2025-08-03,3.0,0.0,5.0,False,Personal Loan,BR275
CMP100656,SAN100018,48,Other,Premium,Manchester,2025-03-25,22:48:48,Payment Delays,Low,International transfer delayed,Email,Resolved,2025-04-06,0.0,0.0,2.0,False,Credit Card,
CMP100657,SAN100132,41,Male,Premium,Cardiff,2025-10-28,19:31:04,Customer Service,Low,Unhelpful staff at branch,Mobile App,Closed,2025-11-15,18.0,0.0,5.0,False,Select Current Account,BR694
CMP100658,SAN100005,38,Other,Premium,Leicester,2024-12-21,23:07:04,Account Access Issues,Low,Password reset not working,Email,Resolved,2025-02-19,60.0,0.0,4.0,False,Mortgage,BR917
CMP100659,SAN100069,57,Male,Standard,London,2025-02-26,20:31:24,Online Banking,High,Cannot download statements,Branch,Closed,2025-04-04,37.0,118.71,5.0,True,Business Current Account,BR316
CMP100660,SAN100086,43,Male,Premium,Manchester,2025-02-07,07:59:54,Fee Complaints,Low,Unexpected overdraft fee charged,Social Media,Closed,2025-02-21,14.0,54.09,4.0,False,Stocks & Shares ISA,BR112
CMP100661,SAN100119,35,Male,Premium,Newcastle,2024-09-16,05:34:34,Transaction Disputes,High,Unauthorized transaction on my account,Mobile App,Closed,2024-09-23,7.0,29.78,5.0,False,Everyday Saver,
CMP100662,SAN100259,46,Other,Premium,London,2025-09-07,09:41:26,Payment Delays,Low,International transfer delayed,Phone,Closed,2025-09-21,14.0,40.71,3.0,False,Everyday Current Account,BR243
CMP100663,SAN100330,36,Other,Premium,Southampton,2025-03-15,11:09:23,Account Access Issues,Critical,Two-factor authentication issues,Social Media,Closed,2025-04-05,21.0,192.85,3.0,True,Everyday Current Account,
CMP100664,SAN100226,30,Female,Premium,Newcastle,2025-07-15,09:34:53,Online Banking,High,Cannot download statements,Mobile App,Resolved,2025-07-16,1.0,0.0,3.0,True,Personal Loan,BR354
CMP100665,SAN100241,20,Other,Standard,Manchester,2025-08-25,20:42:41,Online Banking,Medium,Website down during payment,Phone,Resolved,2025-09-01,7.0,0.0,2.0,False,Help to Buy ISA,BR536
CMP100666,SAN100259,46,Other,Premium,London,2024-06-26,14:43:38,Customer Service,Low,Unhelpful staff at branch,Social Media,Closed,2024-07-21,25.0,0.0,2.0,False,Mortgage,BR804
CMP100667,SAN100226,30,Female,Premium,Newcastle,2025-07-05,13:01:16,Transaction Disputes,Low,Double charged for a purchase,Social Media,Closed,2025-07-11,6.0,1908.16,5.0,False,Business Current Account,BR447
CMP100668,SAN100344,55,Other,Standard Plus,Bristol,2024-09-28,04:17:56,Online Banking,Low,Session timeout too short,Phone,Closed,2024-10-09,11.0,25.53,1.0,False,Stocks & Shares ISA,BR714
CMP100669,SAN100415,24,Female,Standard,Nottingham,2025-05-25,22:25:39,Account Access Issues,Low,Password reset not working,Email,Resolved,2025-06-06,12.0,143.91,4.0,False,eSaver,BR739
CMP100670,SAN100076,34,Other,Premium,Manchester,2025-06-28,22:39:35,Fraud/Security,Low,Security breach concern,Phone,Resolved,2025-06-30,2.0,0.0,3.0,False,Credit Card,
CMP100671,SAN100164,54,Male,Premium,Cardiff,2025-11-06,06:00:35,Transaction Disputes,Critical,Refund not received after 30 days,Social Media,Closed,2025-11-12,6.0,0.0,2.0,True,1|2|3 Current Account,
CMP100672,SAN100032,57,Other,Standard,Nottingham,2025-06-01,11:20:16,Transaction Disputes,Low,Refund not received after 30 days,Online Chat,Closed,2025-06-06,5.0,0.0,3.0,False,Mortgage,BR217
CMP100673,SAN100319,25,Other,Premium,Newcastle,2025-11-09,13:31:19,Payment Delays,Medium,Salary not credited on time,Mobile App,Resolved,2025-11-10,1.0,83.42,2.0,False,eSaver,
CMP100674,SAN100199,43,Other,Premium,Coventry,2024-11-13,10:53:19,Transaction Disputes,Low,Unauthorized transaction on my account,Email,Closed,2024-11-14,1.0,0.0,4.0,False,Everyday Saver,
CMP100675,SAN100391,50,Male,Standard Plus,Belfast,2025-08-06,07:29:28,Online Banking,Medium,Website down during payment,Phone,Resolved,2025-08-30,24.0,0.0,1.0,False,Cash ISA,
CMP100676,SAN100084,41,Male,Premium,London,2025-09-29,03:07:48,Mobile App Issues,Low,App shows incorrect balance,Branch,Resolved,2025-10-03,4.0,0.0,3.0,False,Mortgage,BR421
CMP100677,SAN100041,67,Other,Standard,London,2024-09-05,10:50:30,Fraud/Security,Medium,Security breach concern,Branch,Resolved,2024-09-15,10.0,0.0,1.0,False,Stocks & Shares ISA,BR454
CMP100678,SAN100145,41,Female,Premium,Bristol,2025-01-19,10:34:23,Branch Service,High,Branch closed without notice,Social Media,Resolved,2025-01-23,4.0,0.0,2.0,False,Mortgage,BR646
CMP100679,SAN100489,21,Female,Standard Plus,Stoke-on-Trent,2025-07-04,11:49:26,Mobile App Issues,Medium,App crashes when checking balance,Online Chat,Resolved,2025-08-12,39.0,0.0,1.0,False,Mortgage,BR134
CMP100680,SAN100489,21,Female,Standard Plus,Stoke-on-Trent,2024-06-01,14:17:51,Card Problems,Medium,Card declined despite sufficient funds,Online Chat,Resolved,2024-06-05,4.0,0.0,5.0,False,Business Current Account,
CMP100681,SAN100478,50,Female,Premium,Belfast,2025-11-04,02:16:56,Fraud/Security,Medium,Fraud alert triggered incorrectly,Mobile App,Resolved,2025-11-11,7.0,0.0,4.0,False,Everyday Saver,
CMP100682,SAN100468,29,Female,Standard,Newcastle,2024-07-31,14:37:09,Account Access Issues,Low,Unable to log into online banking for 3 days,Social Media,Resolved,2024-08-28,28.0,94.92,4.0,False,Everyday Saver,
CMP100683,SAN100059,62,Female,Standard Plus,Bristol,2025-08-16,05:03:02,Transaction Disputes,Low,Unauthorized transaction on my account,Mobile App,Resolved,2025-09-10,25.0,0.0,5.0,False,Cash ISA,
CMP100684,SAN100009,31,Other,Standard,Leicester,2025-01-14,23:14:51,Account Access Issues,Medium,Account locked without explanation,Email,Closed,2025-01-16,2.0,0.0,4.0,False,Everyday Saver,BR462
CMP100685,SAN100353,25,Female,Premium,Edinburgh,2024-07-24,02:44:37,Customer Service,Low,Promised callback never received,Social Media,Closed,2024-08-15,109.0,47.18,4.0,False,Cash ISA,BR440
CMP100686,SAN100131,18,Other,Premium,Stoke-on-Trent,2024-11-11,09:47:49,Fraud/Security,Critical,Suspicious activity not flagged,Email,Resolved,2024-11-19,8.0,0.0,4.0,True,Personal Loan,BR107
CMP100687,SAN100240,43,Other,Premium,London,2025-05-10,00:26:29,Payment Delays,Low,Salary not credited on time,Phone,Closed,2025-05-19,9.0,143.96,5.0,False,Stocks & Shares ISA,
CMP100688,SAN100417,44,Male,Premium,Belfast,2024-07-27,03:04:16,Payment Delays,High,Salary not credited on time,Mobile App,Resolved,2024-07-29,2.0,0.0,4.0,False,Business Current Account,
CMP100689,SAN100171,48,Other,Premium,Sheffield,2024-09-10,17:47:20,Interest Rate Disputes,Medium,Savings rate lower than advertised,Email,Resolved,2024-09-11,1.0,0.0,4.0,False,Stocks & Shares ISA,
CMP100690,SAN100451,45,Female,Standard Plus,Newcastle,2025-03-08,03:08:13,Fraud/Security,Critical,Security breach concern,Branch,Closed,2025-03-26,18.0,113.65,2.0,False,Stocks & Shares ISA,
CMP100691,SAN100358,46,Other,Premium,Stoke-on-Trent,2024-08-01,20:07:02,Payment Delays,High,International transfer delayed,Online Chat,Resolved,2024-08-10,9.0,0.0,4.0,True,Help to Buy ISA,
CMP100692,SAN100094,32,Male,Standard,Birmingham,2025-01-04,09:26:09,Card Problems,Medium,Card blocked while travelling,Online Chat,Closed,2025-01-12,8.0,0.0,3.0,False,Everyday Current Account,BR165
CMP100693,SAN100130,31,Other,Premium,Bradford,2025-03-19,08:36:35,Payment Delays,Medium,Salary not credited on time,Social Media,Resolved,2025-04-06,18.0,22.68,5.0,False,1|2|3 Current Account,
CMP100694,SAN100476,26,Male,Premium,Belfast,2025-01-17,22:14:27,Online Banking,Medium,Transfer limit too restrictive,Email,Closed,2025-02-06,20.0,0.0,1.0,False,Cash ISA,
CMP100695,SAN100282,63,Other,Standard Plus,Bradford,2025-09-29,21:54:22,Interest Rate Disputes,Low,Savings rate lower than advertised,Mobile App,Closed,2025-10-01,2.0,1748.73,4.0,False,Cash ISA,BR597
CMP100696,SAN100182,55,Male,Standard Plus,Birmingham,2025-01-14,17:29:40,Fee Complaints,Low,Monthly fee increased without notice,Phone,Resolved,2025-01-27,13.0,132.41,3.0,False,Stocks & Shares ISA,BR605
CMP100697,SAN100004,37,Male,Premium,Leicester,2025-02-18,12:29:48,Branch Service,Low,Long queues at branch,Branch,Closed,2025-02-20,2.0,75.96,3.0,False,1|2|3 Current Account,BR548
CMP100698,SAN100281,58,Female,Standard Plus,Stoke-on-Trent,2025-09-05,00:32:45,Card Problems,Low,Card blocked while travelling,Social Media,Resolved,2025-09-24,19.0,0.0,5.0,False,1|2|3 Current Account,BR682
CMP100699,SAN100071,20,Male,Standard,Leeds,2024-12-30,17:56:39,Loan/Mortgage Issues,Medium,Payment not reflected on account,Online Chat,Resolved,2025-01-13,14.0,1992.91,2.0,False,Help to Buy ISA,
CMP100700,SAN100214,60,Other,Premium,Leicester,2024-12-24,14:53:07,Payment Delays,Critical,Standing order failed,Mobile App,Resolved,2025-02-05,43.0,0.0,3.0,False,Everyday Current Account,BR308
CMP100701,SAN100065,21,Male,Premium,Edinburgh,2025-11-18,01:46:27,Card Problems,Medium,Contactless payment not working,Email,Closed,2025-11-19,1.0,0.0,4.0,False,1|2|3 Current Account,
CMP100702,SAN100497,29,Female,Premium,Leeds,2024-12-30,07:26:41,Payment Delays,High,Standing order failed,Social Media,Resolved,2024-12-31,1.0,0.0,1.0,False,Help to Buy ISA,BR800
CMP100703,SAN100114,34,Female,Premium,London,2025-03-07,16:02:03,Interest Rate Disputes,Low,Promotional rate not applied,Phone,Resolved,2025-03-11,0.0,0.0,4.0,False,Everyday Current Account,BR889
CMP100704,SAN100367,60,Female,Standard Plus,Manchester,2025-02-20,14:56:22,Transaction Disputes,High,Refund not received after 30 days,Mobile App,Closed,2025-02-24,4.0,0.0,3.0,True,eSaver,
CMP100705,SAN100212,54,Female,Premium,Glasgow,2024-06-13,02:15:17,Branch Service,High,Appointment not honored,Email,Resolved,2024-06-16,3.0,188.29,1.0,True,Everyday Saver,BR968
CMP100706,SAN100121,52,Female,Premium,Bristol,2024-12-24,18:47:07,Online Banking,Low,Transfer limit too restrictive,Email,Resolved,2025-01-26,33.0,0.0,5.0,False,Cash ISA,
CMP100707,SAN100487,38,Male,Premium,Newcastle,2025-04-03,01:41:58,Customer Service,Medium,Unhelpful staff at branch,Social Media,Closed,2025-04-07,4.0,81.86,1.0,False,eSaver,BR264
CMP100708,SAN100049,45,Other,Premium,Newcastle,2025-11-09,11:53:52,Branch Service,Low,Branch closed without notice,Phone,Closed,2025-11-13,4.0,114.9,5.0,False,Select Current Account,BR185
CMP100709,SAN100425,35,Male,Premium,Leicester,2024-06-02,18:26:21,Mobile App Issues,Critical,App crashes when checking balance,Email,Closed,2024-06-21,19.0,0.0,3.0,False,Everyday Current Account,BR295
CMP100710,SAN100492,44,Female,Premium,Glasgow,2024-10-31,12:27:43,Payment Delays,Low,Salary not credited on time,Online Chat,Resolved,2024-11-08,8.0,0.0,3.0,False,Everyday Saver,BR826
CMP100711,SAN100175,49,Other,Premium,Leeds,2024-09-29,12:48:35,Interest Rate Disputes,Low,Interest calculation incorrect,Email,Closed,2024-10-19,20.0,180.15,3.0,False,eSaver,
CMP100712,SAN100426,35,Female,Premium,Bristol,2025-06-10,01:35:12,Transaction Disputes,Medium,Unauthorized transaction on my account,Email,Resolved,2025-06-11,1.0,0.0,3.0,False,Help to Buy ISA,BR591
CMP100713,SAN100354,18,Male,Standard,Cardiff,2025-10-18,04:17:28,Fraud/Security,Low,Security breach concern,Online Chat,Closed,2025-10-27,9.0,0.0,2.0,False,eSaver,BR148
CMP100714,SAN100478,50,Female,Premium,Belfast,2024-10-03,21:15:29,Fee Complaints,Low,ATM withdrawal fee dispute,Phone,Resolved,2024-10-04,1.0,0.0,4.0,False,Cash ISA,
CMP100715,SAN100111,55,Male,Premium,Bristol,2025-07-05,06:25:22,Interest Rate Disputes,Low,Savings rate lower than advertised,Online Chat,Resolved,2025-07-06,1.0,171.98,5.0,False,Mortgage,
CMP100716,SAN100380,36,Male,Premium,Bristol,2025-06-13,23:59:34,Card Problems,Low,New card not received after 2 weeks,Mobile App,Resolved,2025-07-16,33.0,22.55,1.0,False,Mortgage,BR692
CMP100717,SAN100108,33,Female,Standard Plus,Birmingham,2024-07-14,06:08:24,Fraud/Security,Medium,Security breach concern,Email,Resolved,2024-07-16,2.0,0.0,1.0,False,Credit Card,BR815
CMP100718,SAN100403,48,Male,Premium,Bradford,2024-12-06,18:34:33,Interest Rate Disputes,High,Variable rate increased unexpectedly,Phone,Resolved,2024-12-16,10.0,27.75,1.0,False,Mortgage,BR131
CMP100719,SAN100489,21,Female,Standard Plus,Stoke-on-Trent,2025-11-17,07:00:39,Account Access Issues,High,Password reset not working,Social Media,Closed,2025-11-24,7.0,0.0,1.0,False,Help to Buy ISA,BR527
CMP100720,SAN100273,53,Female,Standard Plus,Birmingham,2025-07-15,01:26:14,Customer Service,Medium,Promised callback never received,Email,Closed,2025-07-20,92.0,26.9,4.0,False,Credit Card,BR238
CMP100721,SAN100235,40,Male,Premium,Manchester,2024-08-19,12:13:14,Interest Rate Disputes,Medium,Variable rate increased unexpectedly,Branch,Resolved,2024-09-20,32.0,182.11,2.0,False,Select Current Account,
CMP100722,SAN100270,57,Male,Premium,Leeds,2025-11-06,00:31:24,Loan/Mortgage Issues,Medium,Mortgage application delayed,Branch,Resolved,2025-11-07,1.0,0.0,4.0,False,Stocks & Shares ISA,BR422
CMP100723,SAN100159,49,Male,Premium,Manchester,2025-11-24,00:40:21,Online Banking,Low,Cannot download statements,Online Chat,Open,,,0.0,,False,Mortgage,
CMP100724,SAN100216,40,Other,Premium,Manchester,2025-04-22,07:18:41,Payment Delays,High,International transfer delayed,Social Media,Resolved,2025-06-07,46.0,41.58,2.0,False,Everyday Saver,BR796
CMP100725,SAN100496,41,Male,Premium,Edinburgh,2025-05-29,05:51:10,Interest Rate Disputes,Medium,Interest calculation incorrect,Online Chat,Resolved,2025-06-09,11.0,87.18,1.0,False,Personal Loan,
CMP100726,SAN100083,57,Male,Standard,London,2024-08-31,22:32:07,Mobile App Issues,Medium,Fingerprint login not working,Branch,Resolved,2024-10-08,38.0,0.0,4.0,False,Credit Card,BR648
CMP100727,SAN100155,41,Other,Premium,Edinburgh,2025-10-26,02:56:53,Online Banking,High,Transfer limit too restrictive,Branch,Closed,2025-10-27,1.0,85.07,3.0,False,Everyday Saver,
CMP100728,SAN100322,41,Other,Premium,Manchester,2024-12-28,00:17:05,Online Banking,Medium,Website down during payment,Branch,Closed,2025-01-04,7.0,0.0,2.0,False,Cash ISA,BR591
CMP100729,SAN100032,57,Other,Standard,Nottingham,2025-04-24,17:48:14,Online Banking,Low,Cannot download statements,Online Chat,Resolved,2025-04-28,4.0,0.0,2.0,False,Stocks & Shares ISA,
CMP100730,SAN100144,49,Other,Premium,Manchester,2024-11-01,12:50:50,Fee Complaints,Low,Foreign transaction fee too high,Branch,Closed,2024-11-19,18.0,0.0,3.0,False,Help to Buy ISA,BR752
CMP100731,SAN100471,54,Female,Premium,Coventry,2024-06-25,01:10:43,Transaction Disputes,High,Incorrect amount debited,Email,Resolved,2024-08-19,55.0,147.63,1.0,True,Stocks & Shares ISA,
CMP100732,SAN100440,82,Female,Standard,Edinburgh,2024-10-23,19:24:38,Online Banking,Critical,Session timeout too short,Online Chat,Resolved,2024-10-27,4.0,0.0,1.0,False,Mortgage,BR318
CMP100733,SAN100130,31,Other,Premium,Bradford,2024-12-24,15:03:08,Fee Complaints,Low,ATM withdrawal fee dispute,Branch,Closed,2025-01-07,14.0,0.0,2.0,False,Mortgage,
CMP100734,SAN100306,49,Female,Standard,Sheffield,2025-10-26,23:57:49,Online Banking,Critical,Cannot download statements,Online Chat,Resolved,2025-10-29,3.0,158.8,5.0,True,Personal Loan,BR315
CMP100735,SAN100452,47,Male,Premium,Birmingham,2024-08-19,14:40:45,Customer Service,Medium,Promised callback never received,Online Chat,Closed,2024-08-30,11.0,0.0,3.0,False,Help to Buy ISA,
CMP100736,SAN100018,48,Other,Premium,Manchester,2024-07-22,16:54:39,Card Problems,Low,Card declined despite sufficient funds,Branch,Closed,2024-07-30,8.0,0.0,4.0,False,Select Current Account,
CMP100737,SAN100257,36,Other,Premium,Leeds,2025-03-25,13:47:21,Payment Delays,Medium,Salary not credited on time,Mobile App,Closed,2025-05-14,50.0,0.0,4.0,False,Select Current Account,BR996
CMP100738,SAN100366,51,Female,Premium,Coventry,2024-09-02,09:38:43,Branch Service,High,Appointment not honored,Branch,Resolved,2024-09-15,13.0,0.0,3.0,False,Help to Buy ISA,
CMP100739,SAN100433,49,Male,Premium,London,2025-03-09,08:06:16,Fraud/Security,Low,Suspicious activity not flagged,Phone,Closed,2025-03-15,6.0,0.0,3.0,False,Everyday Saver,
